Date,High,Low,Open,Close,Volume,Adj Close
2018-06-15,6.949999809265137,6.420000076293945,6.5,6.815000057220459,34133806.0,1.2833442687988281
2018-06-18,6.980000019073486,6.599999904632568,6.849999904632568,6.821000099182129,2718522.0,1.2844741344451904
2018-06-19,6.860000133514404,6.75,6.821000099182129,6.807000160217285,3155105.0,1.2818377017974854
2018-06-20,7.2129998207092285,6.702000141143799,6.800000190734863,6.849999904632568,5916348.0,1.2899351119995117
2018-06-21,6.90500020980835,6.769999980926514,6.849999904632568,6.809999942779541,2835156.0,1.2824026346206665
2018-06-22,6.809999942779541,6.809999942779541,6.809999942779541,6.809999942779541,0.0,1.2824026346206665
2018-06-25,6.989999771118164,6.849999904632568,6.880000114440918,6.860000133514404,3763208.0,1.2918182611465454
2018-06-26,6.900000095367432,6.85099983215332,6.900000095367432,6.880000114440918,2596521.0,1.2955844402313232
2018-06-27,7.449999809265137,6.880000114440918,6.900000095367432,7.0,18232428.0,1.3181818723678589
2018-06-28,7.598999977111816,7.099999904632568,7.449999809265137,7.289999961853027,898487.0,1.3727922439575195
2018-06-29,7.553999900817871,7.000999927520752,7.289999961853027,7.300000190734863,1761447.0,1.3746753931045532
2018-07-02,7.671999931335449,7.300000190734863,7.671999931335449,7.329999923706055,167351.0,1.3803247213363647
2018-07-03,7.550000190734863,7.099999904632568,7.5,7.474999904632568,1109801.0,1.4076299667358398
2018-07-04,7.5,7.300000190734863,7.380000114440918,7.300000190734863,311006.0,1.3746753931045532
2018-07-05,7.400000095367432,7.199999809265137,7.395999908447266,7.199999809265137,118863.0,1.3558441400527954
2018-07-06,7.484000205993652,7.010000228881836,7.25,7.099999904632568,84901.0,1.3370130062103271
2018-07-09,7.25,7.0,7.199999809265137,7.0,47311.0,1.3181818723678589
2018-07-10,7.298999786376953,6.929999828338623,7.298999786376953,7.010000228881836,162600.0,1.3200650215148926
2018-07-11,7.0,6.860000133514404,6.979000091552734,7.0,243591.0,1.3181818723678589
2018-07-12,7.0,6.800000190734863,7.0,6.84499979019165,953832.0,1.28899347782135
2018-07-13,7.170000076293945,6.800000190734863,7.0,7.0269999504089355,1479557.0,1.3232662677764893
2018-07-16,7.026000022888184,6.75600004196167,7.026000022888184,6.928999900817871,1231918.0,1.304811716079712
2018-07-17,7.343999862670898,6.863999843597412,6.999000072479248,7.264999866485596,890282.0,1.36808443069458
2018-07-18,7.264999866485596,6.85099983215332,7.264999866485596,6.999000072479248,662068.0,1.3179935216903687
2018-07-19,7.0,6.75,7.0,6.798999786376953,1171357.0,1.2803311347961426
2018-07-20,6.997000217437744,6.755000114440918,6.800000190734863,6.7789998054504395,1401836.0,1.2765649557113647
2018-07-23,6.861999988555908,6.755000114440918,6.800000190734863,6.75600004196167,1006729.0,1.2722338438034058
2018-07-24,6.98199987411499,6.699999809265137,6.75600004196167,6.739999771118164,1830930.0,1.2692208290100098
2018-07-25,6.979000091552734,6.701000213623047,6.701000213623047,6.802000045776367,925130.0,1.2808961868286133
2018-07-26,6.980999946594238,6.802000045776367,6.802000045776367,6.849999904632568,760684.0,1.2899351119995117
2018-07-27,7.199999809265137,6.900000095367432,6.900000095367432,7.015999794006348,158660.0,1.3211947679519653
2018-07-30,7.39900016784668,7.099999904632568,7.298999786376953,7.28000020980835,984517.0,1.3709092140197754
2018-07-31,7.298999786376953,7.099999904632568,7.298999786376953,7.1529998779296875,320135.0,1.3469935655593872
2018-08-01,7.420000076293945,7.1539998054504395,7.300000190734863,7.329999923706055,2426640.0,1.3803247213363647
2018-08-02,7.5,7.300000190734863,7.5,7.300000190734863,384289.0,1.3746753931045532
2018-08-03,7.599999904632568,7.25,7.301000118255615,7.550000190734863,507280.0,1.4217532873153687
2018-08-06,9.5,7.598999977111816,7.599999904632568,8.029999732971191,1456080.0,1.5121428966522217
2018-08-07,8.35099983215332,7.699999809265137,8.35099983215332,7.699999809265137,858543.0,1.4500000476837158
2018-08-08,8.173999786376953,7.400000095367432,8.166999816894531,7.508999824523926,562200.0,1.4140324592590332
2018-08-09,7.701000213623047,7.519999980926514,7.701000213623047,7.605999946594238,216560.0,1.4322987794876099
2018-08-10,7.879000186920166,7.449999809265137,7.60699987411499,7.4720001220703125,6686362.0,1.4070650339126587
2018-08-13,8.239999771118164,7.690000057220459,7.760000228881836,7.75,1223084.0,1.4594156742095947
2018-08-14,8.098999977111816,7.701000213623047,7.999000072479248,7.75,869957.0,1.4594156742095947
2018-08-15,7.96999979019165,7.699999809265137,7.952000141143799,7.78000020980835,538506.0,1.4650650024414062
2018-08-16,8.0,7.701000213623047,8.0,7.75,249683.0,1.4594156742095947
2018-08-17,8.0,7.760000228881836,7.781000137329102,7.863999843597412,333468.0,1.4808831214904785
2018-08-20,7.997000217437744,7.880000114440918,7.997000217437744,7.913000106811523,290966.0,1.4901105165481567
2018-08-21,7.940000057220459,7.739999771118164,7.914000034332275,7.800000190734863,277608.0,1.4688313007354736
2018-08-22,8.149999618530273,7.800000190734863,7.800000190734863,7.849999904632568,736090.0,1.478246808052063
2018-08-23,8.0,7.769999980926514,7.940999984741211,7.813000202178955,343683.0,1.471279263496399
2018-08-24,7.988999843597412,7.605000019073486,7.815999984741211,7.679999828338623,418250.0,1.4462337493896484
2018-08-27,7.896999835968018,7.699999809265137,7.73799991607666,7.71999979019165,238560.0,1.4537662267684937
2018-08-28,7.859000205993652,7.5,7.7210001945495605,7.800000190734863,524625.0,1.4688313007354736
2018-08-29,7.800000190734863,7.699999809265137,7.800000190734863,7.789999961853027,607333.0,1.46694815158844
2018-08-30,7.849999904632568,7.699999809265137,7.789000034332275,7.848999977111816,282387.0,1.4780584573745728
2018-08-31,7.939000129699707,7.800000190734863,7.900000095367432,7.900000095367432,158115.0,1.487662434577942
