Date,High,Low,Open,Close,Volume,Adj Close
2008-11-20,3.0,3.0,3.0,3.0,1000.0,2.7584261894226074
2008-11-21,3.0,3.0,3.0,3.0,0.0,2.7584261894226074
2008-11-24,3.0,3.0,3.0,3.0,0.0,2.7584261894226074
2008-11-25,2.700000047683716,2.6600000858306885,2.700000047683716,2.6600000858306885,3000.0,2.4458045959472656
2008-11-26,2.7699999809265137,2.7699999809265137,2.7699999809265137,2.7699999809265137,2000.0,2.5469470024108887
2008-11-27,2.75,2.700000047683716,2.75,2.700000047683716,7000.0,2.482583522796631
2008-11-28,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0.0,2.482583522796631
2008-12-01,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0.0,2.482583522796631
2008-12-02,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0.0,2.482583522796631
2008-12-03,2.5999999046325684,2.3499999046325684,2.3499999046325684,2.5999999046325684,14000.0,2.3906362056732178
2008-12-04,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,18000.0,2.3446621894836426
2008-12-05,2.890000104904175,2.0299999713897705,2.890000104904175,2.1500000953674316,12000.0,1.9768725633621216
2008-12-08,2.4000000953674316,2.259999990463257,2.259999990463257,2.4000000953674316,2000.0,2.2067413330078125
2008-12-09,2.799999952316284,2.7799999713897705,2.799999952316284,2.7799999713897705,5000.0,2.5561416149139404
2008-12-10,2.7799999713897705,2.7799999713897705,2.7799999713897705,2.7799999713897705,0.0,2.5561416149139404
2008-12-11,2.4100000858306885,2.359999895095825,2.4100000858306885,2.359999895095825,10000.0,2.169962167739868
2008-12-12,2.359999895095825,2.359999895095825,2.359999895095825,2.359999895095825,0.0,2.169962167739868
2008-12-15,2.890000104904175,2.5999999046325684,2.890000104904175,2.5999999046325684,2000.0,2.3906362056732178
2008-12-16,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0.0,2.3906362056732178
2008-12-17,3.0,2.990000009536743,2.990000009536743,3.0,2000.0,2.7584261894226074
2008-12-18,3.0,3.0,3.0,3.0,0.0,2.7584261894226074
2008-12-19,3.0,2.799999952316284,2.799999952316284,3.0,5000.0,2.7584261894226074
2008-12-22,2.4600000381469727,2.4600000381469727,2.4600000381469727,2.4600000381469727,2000.0,2.2619097232818604
2008-12-23,2.4600000381469727,2.4600000381469727,2.4600000381469727,2.4600000381469727,0.0,2.2619097232818604
2008-12-29,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,4000.0,2.2527148723602295
2008-12-30,2.890000104904175,2.200000047683716,2.200000047683716,2.890000104904175,8000.0,2.6572842597961426
2009-01-02,2.890000104904175,2.890000104904175,2.890000104904175,2.890000104904175,0.0,2.6572842597961426
2009-01-05,2.890000104904175,2.890000104904175,2.890000104904175,2.890000104904175,0.0,2.6572842597961426
